,video_id,label,total_label,cls_label,or_label
208,0eah_cm2VcQ,"{""Joe Biden"": 0, ""Elon Musk"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
209,0en6s3i_WPA,"{""Kamala Harris"": 0, ""Gavin Newsom"": 1, ""Donald Trump"": 0, ""Nancy Pelosi"": 1, ""Joe Biden"": 0, ""Elon Musk"": 1}",0.5,1,1
210,0fnatggZ9Yo,"{""Vladimir Putin"": 0, ""Boris Johnson"": 0, ""Donald Trump"": 0}",0.0,0,0
211,0i4s9pkeWHw,"{""Mike Pence"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
212,0iBgz3jwZZU,"{""Barack Obama"": 1, ""Kamala Harris"": 1, ""Bill Clinton"": 0, ""Donald Trump"": 0, ""Joe Biden"": 1}",0.6,1,1
213,0iFUfCpblvI,"{""Greg Abbott"": 1, ""Donald Trump"": 0}",0.5,1,1
214,0iJQjFo09JM,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
215,0itVEp_TOW8,"{""Benjamin Netanyahu"": 0, ""Donald Trump"": 0}",0.0,0,0
216,0jnQ6cnr-VA,"{""Travis Kelce"": 0, ""Jimmy Fallon"": 1, ""Patrick Mahomes"": 0}",0.3333333333333333,1,1
217,0jtkUYluzJw,"{""Michael Cohen"": 0, ""Donald Trump"": 0}",0.0,0,0
218,0kchbnqFf7E,"{""Elon Musk"": 0, ""Xi Jinping"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
219,0mUQZ6Zzw-U,"{""Nigel Farage"": 0, ""Keir Starmer"": 0}",0.0,0,0
220,0n01rxPSgeQ,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 1}",0.6666666666666666,1,1
221,0oSfzzvuB9E,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
222,0pQG9fSfc0g,"{""Benjamin Netanyahu"": 0, ""Donald Trump"": 0}",0.0,0,0
223,0pyv7v5S6Uc,"{""Kelly Clarkson"": 0, ""Blake Shelton"": 1, ""Jimmy Kimmel"": 0}",0.3333333333333333,1,1
224,0qWhYM3MRtI,"{""Ryan Gosling"": 1, ""Taylor Swift"": 0, ""Jimmy Kimmel"": 0}",0.3333333333333333,1,1
225,0rPkDgWIrWg,"{""Hillary Clinton"": 1, ""Kamala Harris"": 1, ""Nancy Pelosi"": 1, ""Joe Biden"": 1}",1.0,1,1
226,0tC9jW6bFC4,"{""Kamala Harris"": 1, ""Kendrick Lamar"": 1, ""Donald Trump"": 1, ""Joe Biden"": 1, ""Jimmy Fallon"": 0, ""Elon Musk"": 0}",0.6666666666666666,1,1
227,0ti98bgCNT0,"{""Elon Musk"": 0, ""Bernie Sanders"": 1}",0.5,1,1
228,0u1F30HensE,"{""Chris Christie"": 0, ""Michelle Obama"": 0}",0.0,0,0
229,0u3g-vH6bXc,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Bill Clinton"": 0, ""Donald Trump"": 0}",0.25,0,1
230,0vK9UHbj3cQ,"{""Justin Trudeau"": 1, ""Donald Trump"": 0}",0.5,1,1
231,0vYPM8mBB8o,"{""Chris Christie"": 1, ""Donald Trump"": 0}",0.5,1,1
232,0vdXf1iR3PA,"{""Joe Biden"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
233,0x-5g3fBFrg,"{""Chuck Schumer"": 1, ""Donald Trump"": 0}",0.5,1,1
234,0xHjvKLlTDg,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
235,0xh3cDS5H80,"{""Nancy Pelosi"": 0, ""Gavin Newsom"": 0, ""Donald Trump"": 0}",0.0,0,0
236,0y_XvXj58Bo,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
237,0zLIgpajw30,"{""Kamala Harris"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Elon Musk"": 0}",0.0,0,0
238,0zgAr9tJIVE,"{""Danielle Smith"": 0, ""Donald Trump"": 0}",0.0,0,0
239,10zauifjLsA,"{""Joe Biden"": 1, ""Kamala Harris"": 0, ""Taylor Swift"": 0}",0.3333333333333333,1,1
240,11UvkqSsTGU,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 1}",0.25,0,1
241,13eU_QPMZ8s,"{""Nancy Pelosi"": 0, ""Joe Biden"": 0, ""Tim Scott"": 0, ""Donald Trump"": 0}",0.0,0,0
242,14966mT7J6g,"{""Nancy Pelosi"": 1, ""Joe Biden"": 1, ""Hillary Clinton"": 0, ""Kamala Harris"": 0}",0.5,1,1
243,14adQqflgMU,"{""Chuck Schumer"": 0, ""Benjamin Netanyahu"": 1}",0.5,1,1
244,14i8lLJ0s5U,"{""Xi Jinping"": 0, ""Donald Trump"": 0}",0.0,0,0
245,14qQ5B7BjpQ,"{""Joe Biden"": 0, ""Travis Kelce"": 0, ""Taylor Swift"": 0, ""Donald Trump"": 0}",0.0,0,0
246,14x01TgnCQg,"{""Arnold Schwarzenegger"": 0, ""Tom Cruise"": 0, ""Jimmy Kimmel"": 0, ""Bob Dylan"": 0}",0.0,0,0
247,15GVSo6JARE,"{""Joe Biden"": 1, ""Tim Scott"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
248,16yLb_rAQkk,"{""Cyril Ramaphosa"": 0, ""Donald Trump"": 0}",0.0,0,0
249,177Ja1aFlMY,"{""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
250,18jotx-vWak,"{""Tom Cruise"": 0, ""Johnny Depp"": 1, ""Will Smith"": 0}",0.3333333333333333,1,1
251,19gdBP1-PTg,"{""Barack Obama"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Benjamin Netanyahu"": 0, ""George Clooney"": 0}",0.0,0,0
252,1ADivsGwJ64,"{""Chuck Schumer"": 0, ""Hillary Clinton"": 1, ""Barack Obama"": 1, ""Kamala Harris"": 1, ""Bernie Sanders"": 0, ""Donald Trump"": 1, ""Nancy Pelosi"": 0, ""Joe Biden"": 1, ""Jill Biden"": 0}",0.5555555555555556,1,1
253,1AbG70fho5k,"{""Tom Cruise"": 1, ""Will Smith"": 0}",0.5,1,1
254,1AzeuSJ433Q,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
255,1B8Z4XXoYFY,"{""Kamala Harris"": 1, ""Donald Trump"": 0}",0.5,1,1
256,1BEbiD_eS-E,"{""Justin Timberlake"": 1, ""Jimmy Fallon"": 0}",0.5,1,1
257,1EZUAM9NI2Q,"{""Mike Pence"": 1, ""Donald Trump"": 0}",0.5,1,1
258,1EcmBMXodBE,"{""Marco Rubio"": 0, ""Tim Scott"": 1, ""Donald Trump"": 0, ""Mike Pence"": 0}",0.25,0,1
259,1GSb8eoJCa4,"{""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.0,0,0
260,1GifgmoL-ZA,"{""Justin Timberlake"": 1, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Antony Blinken"": 0, ""Michael Cohen"": 0}",0.2,0,1
261,1H8C0acqHbg,"{""Jimmy Kimmel"": 0, ""Bernie Sanders"": 1, ""Gavin Newsom"": 0, ""Donald Trump"": 0}",0.25,0,1
262,1HRWV4Y83uw,"{""Tom Brady"": 0, ""Rupert Murdoch"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
263,1Hg1So0QNxU,"{""Jim Jordan"": 0, ""Chuck Schumer"": 1}",0.5,1,1
264,1Ho6Loq4zsk,"{""Hillary Clinton"": 0, ""Barack Obama"": 0, ""Hunter Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
265,1HwiNTiz1zA,"{""Joe Biden"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
266,1HzXHoj8Lvs,"{""Joe Biden"": 0, ""Elon Musk"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
267,1I72hYDguEU,"{""Mike Pence"": 1, ""Donald Trump"": 1}",1.0,1,1
268,1IMoGo5fs1Y,"{""Taylor Swift"": 0, ""Kim Kardashian"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Travis Kelce"": 0, ""Tim Scott"": 0}",0.0,0,0
269,1ISDNo2PoXk,"{""Barack Obama"": 0, ""Kamala Harris"": 0}",0.0,0,0
270,1IkNvUaCwIU,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Bill Clinton"": 1, ""Donald Trump"": 0}",0.5,1,1
271,1Ju4U9aYKoE,"{""Pete Buttigieg"": 0, ""Kamala Harris"": 0, ""Bill Gates"": 0, ""Donald Trump"": 0}",0.0,0,0
272,1K1RWOYH2YQ,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
273,1KQAEw4DJmA,"{""Marco Rubio"": 1, ""Jeff Bezos"": 0, ""Mark Zuckerberg"": 0, ""Jimmy Fallon"": 0}",0.25,0,1
274,1MJxT60j0zI,"{""Ted Cruz"": 1, ""Steve Cohen"": 0, ""Xi Jinping"": 0, ""Gavin Newsom"": 0, ""Tim Scott"": 1, ""Boris Johnson"": 0, ""Mike Pence"": 0}",0.2857142857142857,0,1
275,1MPWNO7KFvs,"{""Benjamin Netanyahu"": 1, ""Donald Trump"": 0}",0.5,1,1
276,1MrTKuOOe54,"{""Tim Scott"": 0, ""Barack Obama"": 1}",0.5,1,1
277,1NB9gxvyeO4,"{""Hillary Clinton"": 0, ""Barack Obama"": 0, ""Kamala Harris"": 0, ""Bernie Sanders"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0}",0.0,0,0
278,1Nc0eofMazA,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
279,1O8zaIH7rMI,"{""Kamala Harris"": 1, ""Donald Trump"": 0, ""Joe Biden"": 1, ""Elon Musk"": 1}",0.75,1,1
280,1PkO4tUcUOk,"{""Antony Blinken"": 0, ""Benjamin Netanyahu"": 1}",0.5,1,1
281,1PqWCyfJp84,"{""Nicole Kidman"": 1, ""Elton John"": 0}",0.5,1,1
282,1RzgU94sFw4,"{""Joe Biden"": 0, ""Donald Trump"": 0, ""Mike Pence"": 1}",0.3333333333333333,1,1
283,1SMPj0UXuFs,"{""Barack Obama"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
284,1SagbHjYomc,"{""Jim Jordan"": 0, ""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
285,1SgdmBH56RA,"{""Marco Rubio"": 0, ""Chris Christie"": 1, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.25,0,1
286,1TBRUrRQm2I,"{""Joe Biden"": 1, ""Barack Obama"": 0}",0.5,1,1
287,1TEnjmoipXo,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
288,1UEfIWrlp1Y,"{""Barack Obama"": 1, ""Kamala Harris"": 1, ""Bill Clinton"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Ted Cruz"": 0}",0.3333333333333333,1,1
289,1VVN0fU5rUc,"{""Kamala Harris"": 1, ""Jimmy Kimmel"": 1, ""Donald Trump"": 0, ""Justin Trudeau"": 0, ""Nancy Pelosi"": 0, ""Ted Cruz"": 0, ""Eric Trump"": 0}",0.2857142857142857,0,1
290,1Vif2iLsN_o,"{""Joe Biden"": 0, ""Bill Clinton"": 0, ""Donald Trump"": 0}",0.0,0,0
291,1W2oErWZ3xA,"{""Hillary Clinton"": 0, ""Barack Obama"": 0, ""Bill Clinton"": 1, ""Donald Trump"": 0}",0.25,0,1
292,1WuX_52ETEM,"{""Ben Affleck"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0, ""Nancy Pelosi"": 1, ""Joe Biden"": 0, ""Tom Cruise"": 0, ""Marjorie Taylor Greene"": 0, ""Elon Musk"": 0}",0.125,0,1
293,1WvS4RjnRdA,"{""Vladimir Putin"": 0, ""Keir Starmer"": 1, ""Donald Trump"": 1}",0.6666666666666666,1,1
294,1Wwo5jE7RT8,"{""Marco Rubio"": 1, ""Ben Affleck"": 0, ""Pete Buttigieg"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0, ""Elon Musk"": 0}",0.16666666666666666,0,1
295,1XSBnIU_5ps,"{""Marco Rubio"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0, ""Kendrick Lamar"": 0, ""Elon Musk"": 1}",0.2,0,1
296,1Xd0mD56UgQ,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
297,1Xrgy17zsrU,"{""Brad Pitt"": 0, ""Jimmy Fallon"": 0}",0.0,0,0
298,1ZTFLAXUDjY,"{""Jimmy Fallon"": 1, ""Taylor Swift"": 0}",0.5,1,1
299,1ZtA5iIYgrw,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
300,1__IO93Xmiw,"{""Jimmy Kimmel"": 0, ""Selena Gomez"": 0}",0.0,0,0
301,1aAsjLeaQP0,"{""Hillary Clinton"": 1, ""Kamala Harris"": 0, ""Arnold Schwarzenegger"": 0, ""Donald Trump"": 1, ""Joe Biden"": 0}",0.4,1,1
302,1b0IfsiEKJg,"{""Melania Trump"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 1}",0.6666666666666666,1,1
303,1cbmBFquSWA,"{""Hillary Clinton"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
304,1dOmwcm8VGU,"{""Snoop Dogg"": 0, ""George Clooney"": 1, ""Bill Clinton"": 0, ""Jimmy Kimmel"": 1}",0.5,1,1
305,1fWAzA_Lp_g,"{""Nancy Pelosi"": 1, ""Joe Biden"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
306,1fnIq_6rkwM,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
307,1fsKvW8fcDw,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Gavin Newsom"": 0, ""Donald Trump"": 0}",0.0,0,0
308,1gOkjr5tzK8,"{""George Soros"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
309,1h1iSrtI40k,"{""Benjamin Netanyahu"": 1, ""Xi Jinping"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
310,1hNju_BdoQ4,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
311,1i2hqEUaoN4,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
312,1i7fiaevKE8,"{""Michael Cohen"": 1, ""Eric Trump"": 1, ""Donald Trump"": 1}",1.0,1,1
313,1iUEUe4ecAc,"{""Taylor Swift"": 1, ""Donald Trump"": 0}",0.5,1,1
314,1ixwjU-92Iw,"{""Joe Biden"": 0, ""Gretchen Whitmer"": 1, ""Donald Trump"": 1}",0.6666666666666666,1,1
315,1j1uaRZSgL4,"{""Nancy Pelosi"": 1, ""Joe Biden"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
316,1k1lOINq51c,"{""Kanye West"": 0, ""Elon Musk"": 1, ""Donald Trump"": 1}",0.6666666666666666,1,1
317,1kJ4HVEMAbM,"{""Joe Biden"": 0, ""Melania Trump"": 0, ""Michael Cohen"": 1, ""Donald Trump"": 0}",0.25,0,1
318,1kVGb9eOeOk,"{""Jeff Bezos"": 1, ""Jimmy Fallon"": 0, ""Cristiano Ronaldo"": 0}",0.3333333333333333,1,1
319,1kVMsaCTgBY,"{""Jim Jordan"": 1, ""Mark Zuckerberg"": 1, ""Joe Biden"": 0, ""Hunter Biden"": 0}",0.5,1,1
320,1km_uxAUD9k,"{""Mike Pence"": 0, ""Donald Trump"": 0}",0.0,0,0
321,1lpD0MBmFzw,"{""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
322,1lxoJyk3G4c,"{""Hillary Clinton"": 0, ""Hunter Biden"": 1, ""Donald Trump"": 0, ""Joe Biden"": 1, ""Chris Christie"": 0}",0.4,1,1
323,1m43Eu2ADWE,"{""Joe Biden"": 0, ""Chris Christie"": 0, ""Donald Trump"": 0}",0.0,0,0
324,1mJqZ-ciAD0,"{""Nancy Pelosi"": 0, ""Joe Biden"": 1, ""Bill Clinton"": 1}",0.6666666666666666,1,1
325,1mV_2aYYBlA,"{""Joe Biden"": 0, ""Bill Clinton"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
326,1mh_Gktlg1I,"{""Vladimir Putin"": 0, ""Donald Trump"": 0}",0.0,0,0
327,1nxSQY6Vs30,"{""Joe Biden"": 0, ""Elon Musk"": 1, ""Donald Trump"": 1}",0.6666666666666666,1,1
328,1osZvX-5Aa0,"{""Eric Trump"": 0, ""Donald Trump"": 0, ""Justin Trudeau"": 0}",0.0,0,0
329,1p8eIAVPuTs,"{""Joe Biden"": 1, ""Johnny Depp"": 1, ""Donald Trump"": 1}",1.0,1,1
330,1piYgZ03uwo,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
331,1q-cJoWBQdQ,"{""Cyril Ramaphosa"": 0, ""Donald Trump"": 0}",0.0,0,0
332,1qmjr_NwP80,"{""Jimmy Kimmel"": 0, ""Travis Scott"": 0, ""Jimmy Fallon"": 0}",0.0,0,0
333,1r-Anrpzcwk,"{""Marjorie Taylor Greene"": 0, ""Elon Musk"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
334,1rR4StUJKrE,"{""Mike Pence"": 1, ""Joe Biden"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
335,1rVPIiWyqeI,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Jimmy Kimmel"": 1, ""Donald Trump"": 0}",0.25,0,1
336,1s6Hi_FU0R4,"{""Joe Biden"": 0, ""Bernie Sanders"": 0, ""Donald Trump"": 0}",0.0,0,0
337,1sq_GJiGckM,"{""Jimmy Kimmel"": 0, ""Oprah Winfrey"": 0}",0.0,0,0
338,1swA48BdolU,"{""Jim Jordan"": 0, ""Joe Biden"": 1}",0.5,1,1
339,1tFzOOEJRLg,"{""Jimmy Kimmel"": 0, ""Ryan Reynolds"": 0, ""Chris Evans"": 0}",0.0,0,0
340,1tu-ghqRr68,"{""Benjamin Netanyahu"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
341,1uAn7Xlc8I8,"{""Aaron Rodgers"": 0, ""Joe Biden"": 0, ""Kamala Harris"": 0, ""Arnold Schwarzenegger"": 0}",0.0,0,0
342,1ucYVmihfvY,"{""Barack Obama"": 0, ""Michael Cohen"": 1, ""Donald Trump"": 1}",0.6666666666666666,1,1
343,1vzgiQsXixY,"{""Elon Musk"": 1, ""Donald Trump"": 0}",0.5,1,1
344,1vziIBWjYx0,"{""Kamala Harris"": 1, ""Donald Trump"": 0}",0.5,1,1
345,1wRs-HELJng,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
346,1yAsejSQaGM,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
347,1yknkdjMzA0,"{""Marco Rubio"": 0, ""Kamala Harris"": 0, ""Taylor Swift"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Jill Biden"": 1, ""Elon Musk"": 1}",0.25,0,1
348,1z2Dy3XKx48,"{""Elon Musk"": 1, ""Donald Trump"": 1}",1.0,1,1
349,2-A6ykI3OmM,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Xi Jinping"": 0}",0.0,0,0
350,202-XaS1ack,"{""Joe Biden"": 0, ""Rudy Giuliani"": 0, ""Donald Trump"": 0, ""Mike Pence"": 0}",0.0,0,0
351,20kmn-WndYc,"{""Michelle Obama"": 0, ""Donald Trump"": 0}",0.0,0,0
352,21V7RzAgXzo,"{""Snoop Dogg"": 0, ""Rudy Giuliani"": 0, ""Mike Pence"": 0, ""Jimmy Kimmel"": 1, ""Donald Trump"": 0}",0.2,0,1
353,22LjM_9hmmA,"{""Antony Blinken"": 1, ""Benjamin Netanyahu"": 1}",1.0,1,1
354,22z9jvY3lWY,"{""Britney Spears"": 0, ""Tom Brady"": 0, ""Jimmy Fallon"": 0}",0.0,0,0
355,23x2fQY0WJU,"{""Kim Kardashian"": 0, ""Jimmy Kimmel"": 0, ""Gretchen Whitmer"": 1, ""Donald Trump"": 0, ""Ted Cruz"": 0, ""Eric Trump"": 0}",0.16666666666666666,0,1
356,23x6BBqyhvc,"{""Ted Cruz"": 0, ""Donald Trump"": 0}",0.0,0,0
357,241jzVFbWKc,"{""Jeff Bezos"": 0, ""Elon Musk"": 0, ""Mark Zuckerberg"": 0}",0.0,0,0
358,24bIPq5lk9o,"{""Rudy Giuliani"": 0, ""Donald Trump"": 0}",0.0,0,0
359,24nXaVxNYI4,"{""Joe Biden"": 0, ""Robert De Niro"": 0, ""Donald Trump"": 0}",0.0,0,0
360,25I7mppc1Io,"{""Jimmy Fallon"": 0, ""Rudy Giuliani"": 0}",0.0,0,0
361,25ag8eBfn1U,"{""Nancy Pelosi"": 0, ""Elon Musk"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
362,25cE4GtUfFY,"{""Hillary Clinton"": 0, ""Michael Cohen"": 1, ""Ted Cruz"": 0, ""Donald Trump"": 0}",0.25,0,1
363,29ZK5SLWCHw,"{""Olivia Rodrigo"": 0, ""Nicki Minaj"": 0}",0.0,0,0
364,2A1KjGTT7R8,"{""Elon Musk"": 0, ""Rudy Giuliani"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
365,2AWBfCB82Ms,"{""Justin Timberlake"": 0, ""Jimmy Fallon"": 1}",0.5,1,1
366,2AZBjlsdR1o,"{""Keith Urban"": 0, ""Bruce Springsteen"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0, ""Justin Trudeau"": 0}",0.0,0,0
367,2Asc79ONX2A,"{""Kamala Harris"": 1, ""Donald Trump"": 0}",0.5,1,1
368,2Au_-eooZB4,"{""Benjamin Netanyahu"": 1, ""Donald Trump"": 0}",0.5,1,1
369,2B-HwWqRj0w,"{""Hakeem Jeffries"": 0, ""Donald Trump"": 0}",0.0,0,0
370,2BLfYEB9U1M,"{""Antony Blinken"": 0, ""Wang Yi"": 0}",0.0,0,0
371,2CH8CMEPwQs,"{""Mike Pence"": 0, ""Donald Trump"": 1}",0.5,1,1
372,2CbfhMh9tnM,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
373,2D7zzW7K4aI,"{""Jim Jordan"": 0, ""Hunter Biden"": 0, ""Joe Biden"": 0}",0.0,0,0
374,2D8QKeYo0do,"{""Marco Rubio"": 0, ""Elon Musk"": 0}",0.0,0,0
375,2DYNCQ9GLm4,"{""Selena Gomez"": 0, ""Jimmy Fallon"": 0}",0.0,0,0
376,2DnnPl820Ik,"{""Joe Biden"": 0, ""Tim Scott"": 0, ""Donald Trump"": 0}",0.0,0,0
377,2Dth-LCJkt8,"{""Elon Musk"": 0, ""Elton John"": 0}",0.0,0,0
378,2Eo2Ra9EHKg,"{""Jeff Bezos"": 0, ""Marjorie Taylor Greene"": 1, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.25,0,1
379,2EuPTn2Ngf8,"{""Barack Obama"": 0, ""Kamala Harris"": 0, ""Taylor Swift"": 0, ""Donald Trump"": 0, ""Jill Biden"": 0, ""Eric Trump"": 1, ""Mike Pence"": 0}",0.14285714285714285,0,1
380,2EwqzHsSEZY,"{""Bill Clinton"": 0, ""Hillary Clinton"": 0, ""Donald Trump"": 0}",0.0,0,0
381,2Fxb0DuBAlE,"{""Joe Biden"": 0, ""Gavin Newsom"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
382,2GJ0rufbnBg,"{""Tom Cruise"": 0, ""Billie Eilish"": 0, ""Harry Styles"": 0, ""Jimmy Kimmel"": 0}",0.0,0,0
383,2I99A4Hnb8I,"{""Nancy Pelosi"": 0, ""Joe Biden"": 0, ""Gretchen Whitmer"": 0, ""Donald Trump"": 0}",0.0,0,0
384,2ICfL-Vq9bE,"{""Chuck Schumer"": 1, ""Barack Obama"": 0}",0.5,1,1
385,2Ic5jlY-ZE4,"{""Rudy Giuliani"": 0, ""Donald Trump"": 0}",0.0,0,0
386,2Iw5cUPtSdA,"{""Joe Biden"": 1, ""Jill Biden"": 0}",0.5,1,1
387,2JmGQI8Yq8g,"{""Michael Cohen"": 0, ""Donald Trump"": 0}",0.0,0,0
388,2JmhAHx084o,"{""Travis Kelce"": 1, ""Taylor Swift"": 0, ""Jimmy Fallon"": 0, ""Elon Musk"": 0, ""Patrick Mahomes"": 0}",0.2,0,1
389,2KFh547iVNs,"{""Hillary Clinton"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
390,2KGeOuD8TfQ,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
391,2KTdFycGxCE,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
392,2KgVDFObHaE,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
393,2LGQQLR7AG0,"{""Joe Biden"": 0, ""Michelle Obama"": 0, ""Kamala Harris"": 0}",0.0,0,0
394,2LT44VLgKpo,"{""Jimmy Kimmel"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
395,2MFW5ePWfl8,"{""Marco Rubio"": 1, ""Vladimir Putin"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
396,2MfOIM9M_jc,"{""Sabrina Carpenter"": 1, ""Jimmy Fallon"": 1, ""Mariah Carey"": 1, ""Justin Timberlake"": 0}",0.75,1,1
397,2Mk8kOTyO4k,"{""Elon Musk"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
398,2Mpd4A3BxPo,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Michelle Obama"": 1, ""Hunter Biden"": 0, ""Donald Trump"": 0}",0.2,0,1
399,2N3e6RrG0Gc,"{""Jim Jordan"": 1, ""Hakeem Jeffries"": 1}",1.0,1,1
400,2O-bbsB8tvU,"{""Michael Cohen"": 1, ""Donald Trump"": 0}",0.5,1,1
401,2O2wgY5gLjY,"{""Kamala Harris"": 0, ""Jimmy Fallon"": 0, ""Donald Trump"": 0}",0.0,0,0
402,2OXBP-I0nyY,"{""Michael Cohen"": 1, ""Donald Trump"": 1}",1.0,1,1
403,2OrfQGJqvks,"{""Joe Biden"": 0, ""Hillary Clinton"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
404,2PVHg1BcKj4,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
405,2PY_QFGXnuA,"{""Hillary Clinton"": 1, ""Barack Obama"": 1, ""Donald Trump"": 0, ""Joe Biden"": 1, ""Michelle Obama"": 1}",0.8,1,1
406,2Q1wiQw9bL8,"{""Joe Biden"": 0, ""Benjamin Netanyahu"": 0, ""Kamala Harris"": 0}",0.0,0,0
407,2RmH0ppkuzA,"{""Jimmy Fallon"": 0, ""Ariana Grande"": 1}",0.5,1,1
408,2S8GeNmbRsk,"{""Jim Jordan"": 1, ""Joe Biden"": 0, ""Jimmy Kimmel"": 0}",0.3333333333333333,1,1
409,2SbtaqwQMgg,"{""Mark Rutte"": 1, ""Donald Trump"": 0}",0.5,1,1
410,2SdEWClh4lc,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
411,2SmvuAcg0H8,"{""Nigel Farage"": 1, ""Keir Starmer"": 1}",1.0,1,1
412,2SpNlrZPeYM,"{""Barack Obama"": 0, ""Donald Trump"": 0}",0.0,0,0
